isFraud,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,174522.5649083168,9316.550963018793,2932.8347234143876,-255.39654525024872,-258.0424338719731,-79.02146731810072,101.06707488594604,-7.464114265023007,-87.73605530563091,16.5927430683026
0,-6861.229534589249,-13118.672993031889,254.690421481402,-159.82055153029665,-346.50208591270587,-46.39553459170473,96.22142100628984,-105.42056434856947,-52.231059259914076,19.54620381605671
0,-6867.406621193412,-13154.856827369043,-1854.3764010615591,-73.91603389371845,14050.715644956616,-406.6868497110688,-5545.428608129964,2849.4155789540873,-4433.495025379853,-178.31297810629704
0,-6860.656692038044,-13126.07733611048,-1962.4230389957693,-122.74539752234017,-271.3281117811888,-55.51652319879112,-146.68533702047537,-54.87976818318443,-226.20598097984248,11.164761604325532
0,-6864.196981392729,-13094.543850138234,8228.26833932262,-295.2141746228934,-326.6509754660228,-26.816746766919678,90.01453692113495,39.16680771319683,-9.599609323480024,-1.88666625192912
0,-6864.094695906944,-13092.755250087503,8578.734764893232,-300.92789070560866,-411.728198624993,-25.751465326064796,94.12438818451731,-97.40720886040214,-70.67585325488243,17.23332983172195
0,-6859.30009854497,-13139.566554779442,-6116.398326781722,-49.657984801526226,98.37738007990907,-68.39113563239395,-219.8937219432539,219.14458038258024,-159.34958116776778,-18.49590518276519
0,-6858.967606038179,-13146.037359769687,-7830.223825070169,-18.893831297893264,441.34999421169596,-77.33596498027161,-818.8823310506305,476.52065223278197,136.72372096196344,-64.89703143789555
0,-44347.117697293834,154224.51290709816,1521.0053259308386,-67.83030241119484,-77.91026761002462,-21.13307300354544,26.28250287150371,-33.51676809726591,-113.73361949037772,-751.0286437016756
0,-6863.63357264753,-13098.52692983447,6866.673269647582,-272.3491698108164,-376.21918603862974,-31.637538867894257,-1.2444494029454332,4.614400418239885,54.97351068784432,-5.3042114274382905
0,-6861.14840995282,-13119.527306290345,-4.700412303111412,-155.48692689161842,-345.0698181365888,-46.39440809862795,101.24531600588733,-100.43213815566624,-56.9840683813187,15.673531853257941
0,-6858.724296874461,-13143.753400608713,-7576.257251749821,-24.822545283423278,-261.7676061155295,-67.91388936718957,-43.08565497525103,-53.881016014237915,202.57276009443194,-5.232010500857115
0,-6862.203700174699,-13111.375383883053,2754.4435262323436,-201.0415439270735,-189.90903967390585,-41.22645579484416,-43.23577460732444,66.3429750835005,28.114975161498915,-4.636185667462105
0,-6864.082500586982,-13093.721148913759,8341.073668449539,-297.07744759846497,-406.3338728973264,-26.80918349813999,80.1380433191293,-81.1592500992486,-47.73391261482597,13.082869231738732
0,-6864.338278507127,-13095.206782962245,8177.712063734735,-294.96069710936274,-270.00054160965965,-29.457472911440078,-27.07603703674853,102.46933946371998,-85.39158402867305,-5.707214463369253
0,-6859.793790204139,-13144.060967505422,-6497.419068545194,-38.05492386562394,1622.5787823166854,-106.99662980384076,-1401.1880082969192,77.37427697221825,-470.68440855087766,9.631848651023217
0,-6863.704610412758,-13096.503410140147,7396.6726179750995,-280.93170900257655,-400.85150323683695,-28.55300347817599,87.63834871228366,-97.56231889862407,-59.00443750579919,18.44817519200915
0,-77697.78912476919,150155.38502150442,5015.561314922217,-117.50868031638146,-120.95616437493906,-3.6897100630488984,3.1586748944835867,-28.23654739430725,-78.10252925402816,-682.7999402474892
0,-6859.822201285544,-13153.409290043975,-8532.764755992033,3.325405335011334,2170.597883549986,-90.16268606700287,-2912.1845007037127,1529.4111707803204,406.0994524374809,-170.97725041593654
0,-6862.607734743197,-13106.08934895291,4285.649026720232,-228.06609708024183,-376.5765174498079,-36.32490045945649,100.59757649136748,-95.47505494296733,-66.85919374303178,15.314458966732408
0,-42245.911043906664,-17468.452298159926,3076.7773297659924,-196.75968111024832,-355.97953388948423,109.96195977532311,-34.6125430516714,-57.64056735966253,-171.91411565220668,53.24170716436687
0,-888.7324072232809,159934.34600417866,-6637.173672158764,58.70579688071519,13.090411395575707,-51.25371935275792,28.2884773543303,-19.14697231604994,-104.15041976931717,-836.3556147806033
0,-6858.313395901045,-13144.648326703353,-8126.618146492412,-17.5342300431991,-283.9228598085382,-67.17116125129928,112.25594698148772,-111.55870825299401,-49.314226454028095,17.182600339922807
0,162267.54367535762,7804.8690915287925,4035.1699921018817,-270.54736353931844,-274.756381171473,-73.82781867415527,101.3472919907769,-16.537859157319307,-89.6980255000417,16.621553781185746
0,-6859.139194446405,-13147.000390559999,-7824.151872871637,-16.198469154343076,1151.227468648891,-88.99884358619721,-237.69553223858583,263.7163360310383,853.0824780969202,-61.9149833986699
0,304707.0740368547,25422.973345200797,6082.759708742325,-344.42014295091906,-204.14615033078536,-98.40643166609513,97.82488852433553,60.58908419524734,-104.87417143315425,12.892061287435888
0,-6859.640308393615,-13135.710133069579,-4980.53115778191,-71.23536411933101,-147.71224958317174,-63.60064483304299,-7.807296018761865,-93.17585400497978,-19.488209245963745,5.9781997823143715
0,-6864.041662181623,-13093.610171942037,8341.200869772338,-296.64631144804395,-381.42699180084617,-26.06650483199882,94.84941315395952,-59.28335388005884,-56.20806685783044,11.854590041767514
0,-6859.925219514484,-13145.024194197065,-6494.104035681022,-36.06220142828967,2127.3995618244817,-118.21157721283599,-1764.368897208006,-28.86588562615146,-443.09758527425606,21.78781632422369
0,-6863.307786660846,-13104.976496557394,5067.437682470975,-243.64559278158987,-378.1690760264989,-38.49409639079522,70.7118784811347,-28.172435223654386,-3.6878039918117125,2.8511323606260754
0,-6859.284013954142,-13135.753089790222,-5284.675640375697,-65.59704062294419,-306.65583437134603,-60.423856992619655,113.14710764427113,-107.83558970217996,-57.31682077281837,14.04269191539047
0,-6860.445292944838,-13127.925810238974,-2581.7460803135587,-112.73153339526742,-318.03481517145974,-55.218419004116015,82.1578917003411,-72.17257596215994,-42.193192790077106,10.541203707809567
0,-6863.825987922244,-13096.867328263814,7397.57243116398,-281.12576932138364,-354.3345681982063,-28.761180108075443,88.06195954502684,-21.416557743017144,-31.789197006698906,7.567260833544479
0,-6863.815637907159,-13106.583670920272,5284.264711997862,-238.89080218282,1000.4791383814984,-58.23879796001282,-941.6714783911452,626.2432286064671,-318.4951755187194,-47.54504155637194
0,-6862.858972121439,-13104.313057488831,4904.049998950013,-238.2936858384185,-379.3591956573168,-34.95561351479325,73.53001084332794,-93.36022095181735,-26.03126647211387,15.079433410875156
0,321796.50967804244,27503.441727362973,-4218.5571585989355,-174.52841132178156,-113.06306059109907,-128.37110597103757,100.87931237247454,60.68940421957335,-85.1268185746284,15.321275636484932
0,-6863.226313502086,-13100.46350343814,6094.257365201816,-258.69373128634544,-393.05263234864464,-31.740342477120606,97.5814953190035,-98.96335705309131,-66.98478820841366,16.438222949097533
0,-6861.973314743638,-13113.505116921933,2025.1285268510962,-190.5220667507589,-353.51506956657215,-42.938424001565195,74.35128580887056,-61.031169462858244,-36.42870725350462,8.477272922799077
0,-6858.361004417985,-13145.15397339098,-8239.149406025062,-16.032313610208394,-280.23320159229337,-68.02055149877522,102.79286310109096,-94.51618257358533,-40.53535937239532,12.73537756076317
0,-6864.550817654116,-13095.3982110658,8307.109105926604,-295.58542722149446,-50.921180627200826,-30.759894881143676,-207.4785496124939,344.2022963737357,-156.85987956099586,-27.872405061563292
0,-6863.717163706836,-13096.55934946586,7396.526009863655,-280.7274363868621,-399.0501233504881,-28.6102055327753,75.49933416460397,-94.23945570866998,-38.25354385643551,17.32982386131219
0,-6863.230245607579,-13100.476778230217,6094.241992801568,-258.668159126339,-392.65474009384263,-31.770613115968395,95.25766673519287,-98.14387927198173,-63.19914802775091,16.155979256692174
0,-6862.777252642354,-13106.159413161524,4374.527901731581,-230.36630244839165,-374.0656619413575,-36.98697687553298,80.84766924695431,-78.68405245906777,-48.77848182572364,15.039985571023148
0,-6860.012190155615,-13129.792917249006,-3308.802602663794,-99.47476698443005,-319.75602857873304,-55.6012789056777,100.93346444556548,-106.96784775570063,-47.088383934831825,18.80553170113186
0,-76698.08388124348,-21872.107685781277,-4566.174560552569,-57.89338421632173,-353.36541906991613,-43.04590479431792,108.79175227944462,-111.18887711173785,-70.39323002147613,41.26184165998087
0,-6859.660583288952,-13133.192884485748,-4380.516659864091,-80.77925810281427,-306.7945011591306,-58.29312140413853,75.88907774369206,-98.56211362317181,-4.040050733415071,14.420692264726018
0,-6858.642093533679,-13141.97744310132,-7250.143713234553,-32.445075385484806,-290.099436743944,-65.63722673918484,111.0717272817852,-100.96879154206466,-49.205161173277375,11.943466999388988
0,-6863.0556819287185,-13103.094564263489,5330.668123246604,-246.08940603175395,-384.23504222651,-23.530440908082227,89.12371400326347,-83.86217905562756,-56.95312393408458,11.68196221984537
0,-6858.673678791727,-13141.935524311451,-7207.464914300776,-32.807823155525654,-234.05896503159676,-65.64335582222168,60.26731520038891,-40.258007896335414,-64.52213527533792,8.906699982770458
0,-6860.643709551154,-13132.419504920303,-3321.3845670312007,-95.20454202844488,995.210179913494,-91.65160311066866,-213.40722526091096,124.51276792697969,-613.9871355627868,7.330723543348592
0,16860.90943850835,-10317.291547313684,-8574.533426695041,35.617580997476466,-240.43181029760905,33.29165253288879,12.423629952740683,-42.99300214500909,-158.7797262500751,42.598097604516404
0,130554.92418103617,176331.7498061218,6331.911376513305,-197.72930226339457,-5.350181463517674,-46.72452079843074,10.799561889653562,58.97486603638033,-141.63260431532873,-873.79552057256
0,-83075.34735323543,149883.39044979663,-5793.4639435496265,67.38354400660234,-43.90528330393507,-28.895826397427744,33.4230299119305,-71.5398872529992,-85.93572853765814,-881.86906497331
0,-6859.18220237178,-13136.765346413174,-5602.664119685723,-60.23730138126753,-303.44325386403966,-61.22361644007296,111.02093835920138,-107.84726659247046,-54.49109754842651,14.190720772702356
0,-6864.0953350109585,-13092.757726995955,8578.683568283619,-300.9080537246638,-411.578937208332,-25.75106125509319,93.19304235550817,-98.13012233501024,-69.3515655724267,17.37810044372384
0,-101801.2094201038,147632.8717748207,6345.092128221183,44.45914563899934,61.92148669413335,186.40206189447466,-144.43206682588993,-224.03805770498022,23.583610025493698,-889.7691150263277
0,81848.22745693749,-2131.957280348333,6091.071129494206,-283.1482074949869,-335.82539396410016,-51.24346323186394,100.97734211116044,-52.41934495909196,-80.6543265079494,16.248392176582183
0,-6862.510560441942,-13111.34427227396,2945.1062774015463,-206.05484249265965,-252.34001080438887,-42.48521710261459,-2.1410330695804456,82.35591830473876,-70.09647852610706,-10.169961419403112
0,-6861.2560476808585,-13120.948029664296,-288.8526867731203,-151.04840193827076,-290.4579485820587,-49.80535177828481,40.615146283771566,-17.00968001804868,-43.594654106094076,3.9450154294866184
0,-6848.478300480783,-13222.480722644746,-274.4110935989737,-150.68148307391172,-343.1518683842102,-49.75976480012402,98.05099962483426,-74.21665413073444,-80.92340623012876,40.796461412358944
0,-6858.7003229947195,-13141.499587233513,-7084.82916765717,-35.39248345431635,-289.1474972964138,-65.087718958398,100.71377280788944,-101.61792468039636,-40.280813654063614,15.925292665470431
0,-6858.250671270095,-13146.369280227464,-8574.512974154593,-8.841359705145015,-269.1075326356659,-69.36438931927114,44.168358675715766,-84.30629572450403,65.86133316794128,4.260229917538148
0,139727.15804994878,5017.906733364205,4035.96564238485,-264.3623936822783,-288.2326287979901,-68.19161415687267,99.95639257180294,-26.842389113068407,-84.85329945003065,15.697465837218589
0,-6863.312439095046,-13102.298897720255,5707.037685745215,-253.1305531109891,-383.45296065577514,-23.298594703614388,78.85360025297882,-55.397850569287414,-35.04910281639717,6.241463965074695
0,-6863.248572709287,-13100.5765451244,6094.467724174954,-258.3937173295804,-341.57471309177714,-31.879244413399718,66.08443790816366,-64.69529006912596,-10.978127711700287,10.772862918280723
0,78232.06750854594,-2590.7237519953824,2390.6847392142395,-219.46767008227417,-313.46308794956593,-59.68138440153285,104.25115192225113,-59.79743563470977,-78.68084908563442,16.074885698948645
0,-6861.885094250374,-13114.792189124943,1675.840388816365,-183.46540575619375,-213.81834798077858,-45.44191869042714,-95.22625340141809,60.296298022455225,-160.41085963587182,2.0863739816455773
0,-6861.367274628684,-13117.084267319111,730.2074777710886,-167.63491524484786,-352.35884186277553,-45.28498804125562,105.20934271243834,-104.16162239267734,-62.93803559949977,15.206420804652213
0,-6861.441884014677,-13120.776261521238,15.524380769289905,-153.3975976124345,90.259841824543,-51.91726661584593,-545.4061604989279,162.6240761456922,170.37460446869378,-27.965745718780205
0,-6863.2526760433875,-13100.603341009413,6094.561745009738,-258.3290371157409,-328.5371198531125,-31.97616461549746,60.96032555951508,-65.08810253721938,-0.264220043031069,10.532454627399563
0,-87501.81424609602,-23216.736775144625,-7329.254737545064,-8.719171718715035,-338.9562344556727,-48.78431038244169,110.41331526422341,-121.02488032751761,-71.2204223299833,38.60348019355754
0,-6861.100506287183,-13119.485776171465,-40.654736083069736,-154.4725443016257,-346.46424274377597,-47.016459511157095,105.31708432728017,-104.03976694818775,-58.80625644735238,14.542210833838116
0,-114106.59899326177,146172.27666775673,-8511.517845316377,121.60072769221688,-40.63933943038192,-29.470165316672137,30.987783519519933,-99.20586412081973,-82.28378034240608,-959.6044807762976
0,-6861.195697508213,-13120.793825539311,-288.9517239710625,-151.40026678712022,-340.7120510038685,-46.79372725192322,100.49356717824324,-64.71754305803286,-36.419237536446765,7.535643292401584
0,-6860.010617996399,-13129.469856868956,-3239.2922529107404,-100.4519686569157,-320.79587837746385,-55.3082411635024,105.48739815635628,-106.50863116935128,-54.68676316307636,16.17163628860902
0,-6862.349952230188,-13110.362878619513,3083.4501883119633,-206.9605677891583,-214.33274725687968,-41.45541226296212,-47.070178745497145,97.99367297440291,-86.46902118267192,-7.354650333587957
0,-99645.70695836142,147960.48960322145,-8510.217838015735,190.56077400778278,43.43233318624809,38.16396718305489,-67.33429298918082,-125.37678804708281,-39.14758527187123,-978.7296549438547
0,-6861.822879974635,-13115.295436952269,1489.781572417081,-181.52586097709985,-351.7619627350095,-43.9972583921389,90.3848955519015,-63.62595779486302,-37.319057326131954,7.219865265313729
0,-6858.7357064329035,-13141.855378331835,-7083.674908094985,-34.526515502591295,-131.1749804636367,-67.12177508245544,-100.27926317421255,-115.6799886943554,0.14706971081477374,16.204528475428248
0,-6859.14752945307,-13136.989956591873,-5682.555701232556,-58.78270344952552,-303.47020815294405,-61.45388353798209,112.26777983569336,-107.12262648205264,-53.836982505671244,13.130382389220088
0,-6860.869106214045,-13124.286718251507,-1394.274740745499,-132.77898661865376,-328.1568527935377,-52.09840895758134,87.11114152217036,-59.77316142912156,-40.54637861713718,4.197713172324062
0,63200.37664778537,-4446.135358986727,3544.0114466515006,254.44216671400073,-228.3763262318159,397.1848058508667,33.949735993462326,-34.3281596876013,69.48909774296318,-0.8687927098398023
0,-6864.078346524836,-13093.33516050977,8435.620269808476,-298.0619598792115,-406.37674403467383,-26.12648942542194,68.58336771129541,-88.81687640785034,-26.536984983505317,13.446389399972363
0,-6860.8206994559505,-13123.137669670976,-1106.2892232045845,-136.223803114374,-328.98252544673585,-50.21633062047348,56.18844260460781,-90.64657451127542,17.582173435741126,14.01472628400462
0,-6862.959512702238,-13106.249773618252,4556.9125017374645,-230.87062201229946,-351.3545668105936,-37.0568688217442,-71.38555308445689,-44.15587428243369,207.79514574909336,0.9096521231923839
0,-6860.723764379433,-13123.935489097868,-1383.3600583609316,-132.25240344997664,-332.4681457081367,-51.08278247701535,94.14889710056065,-90.75816577232342,-46.110140764043976,13.66137225410359
0,-6858.915320260492,-13142.743019470796,-7173.82627827213,-31.302511846688205,-258.324507737994,-66.80453943094811,-80.67200058626723,-43.643599188332864,261.349863420685,-6.524870475209911
0,-6858.642679231647,-13142.603442242766,-7395.8673486428825,-29.77124811246111,-232.70530102404862,-66.16562010647867,66.2574315850262,-39.86193300770498,-71.14541624499134,7.892707542521852
0,-6858.418722228339,-13144.888042842775,-8113.237861321391,-18.36930608286476,-281.80723201121305,-59.66256779520276,108.58076656553683,-92.18786227303461,-45.71885494486246,12.66309541016361
0,-64458.10932606384,152408.30296982796,5755.195489584107,-133.64054713011444,-119.32303024810838,-4.480157323096565,13.340120704672294,-57.05992638063536,-96.01338533940545,-916.3837433760121
0,-6860.895334206937,-13121.91978107397,-763.2506719968119,-142.54468380290538,-339.09576556759095,-49.33785442298127,101.34615770360072,-92.80002148191413,-46.49106515435118,12.052379518617597
0,-6861.586642105064,-13120.20730073747,204.26089675971411,-156.4781927638526,105.42169410413277,-52.09320661689621,-354.7171326784692,417.3172089200269,-86.77587076402003,-44.285226876377486
0,-1603.9796688662832,-12577.979734681281,-1595.5264134045742,-128.92124332088278,-328.6909324856719,-52.723930769006714,95.05664473860195,-69.18919132302541,-65.82364238916092,42.85225504293168
0,-6863.262697678695,-13100.648666416977,6094.630477786125,-258.241137663809,-314.1435456614796,-32.003594943295255,51.19129470931972,-54.69325641172268,17.695928396092864,8.6777599058129
0,-6858.634018243076,-13145.074586767581,-8023.053853125029,-19.910773912812843,-201.495908405269,-69.51981560923316,27.257370111903853,12.348533548784516,-57.03135945403774,-0.3598929279980863
0,45033.92361734498,-6810.6292185997345,-1589.9153143390665,149.99071272706723,0.7788169085953136,220.18327367518268,-298.1858458171118,-179.61822908479093,108.01356165606573,-33.529150080927494
0,15278.440911522013,-10490.52763446891,-1530.0646494064026,-135.5163401098351,-320.7512342399599,-56.68703465007071,102.4387397612209,-65.14222159043787,-86.61266067365885,40.672987804147674
0,-6863.274888301524,-13100.718888545169,6094.930316112799,-258.09748931247617,-273.37702459008904,-32.80770279117356,47.99577087060892,-62.675411687192494,33.564746839486624,9.062860387671112
0,-6861.8810386054465,-13115.63275205485,1490.5502465343593,-180.77253908306088,-219.82374146182437,-44.940191423134905,-91.06538923444457,-3.1630025736267644,6.69679297179158,-0.19140009007024422
0,-9316.411531379366,159318.65694854365,4536.2595506960815,-128.1172218359552,-77.48337131158974,-20.407339397619204,20.387037978357835,-29.36432535926806,-105.84431137264619,-876.9496705212497
0,-6862.386245760375,-13110.58144945946,3084.030239069842,-206.3975158197239,-125.54732475828196,-42.024509808838786,-170.29680388565052,139.40107443453596,-54.569001711516734,-12.728594902606682
0,-6862.152450592182,-13110.421068332593,2904.819802666607,-204.59016105127506,-367.29047576476535,-39.89140248576257,94.87968040780753,-96.54922764014056,-53.99074008529467,14.411117334389202
0,-6862.536430378409,-13112.143416945988,2789.897705024356,-202.31008718159495,-71.95507279176195,-43.083206712939784,-25.667630662780446,221.40140500947746,-1.383657243408684,-21.115114487081605
0,-6864.982301053549,-13117.342006017388,4574.91971455373,-211.14528248502748,3627.6357688029007,-73.2440652747429,-5786.3485355852645,2237.4751682870915,1934.2657675589185,-337.52636131183334
0,-6862.860900901801,-13106.607430807628,4375.56327797502,-229.5349504827945,-212.6937513049847,-38.155010919673735,-141.91560790464166,-2.7668820717778795,6.241872863730406,5.28739345104922
0,-6862.945686119087,-13104.868469297013,4815.216943825447,-237.83776314925348,-378.999193290647,-34.51991708478222,91.60092550258875,-67.69090549231589,-52.22144149088461,8.605840907609123
